action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18808231,[],CHEMBL4275443,Antiviral activity against Human coronavirus 229E infected in HEL299 cells assessed as reduction in virus induced cytopathic effect after 5 days by microscopic method,F,,,BAO_0000188,BAO_0000218,organism-based format,CCCCCCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4289587,,CHEMBL4289587,5.75,0,http://www.openphacts.org/units/Nanomolar,3125026,=,1,1,=,,EC50,nM,,1800.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC50,uM,UO_0000065,,1.8
,,18808251,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCSC1=C(SCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4286491,,CHEMBL4286491,,0,http://www.openphacts.org/units/Micromolar,3124985,=,1,0,=,,EC99,uM,,10.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,10.0
,,18808252,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCSC1=C(SCCCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4281204,,CHEMBL4281204,,0,http://www.openphacts.org/units/Micromolar,3124986,=,1,0,=,,EC99,uM,,9.4,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,9.4
,,18808253,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCSC1=C(SCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4281188,,CHEMBL4281188,,0,http://www.openphacts.org/units/Micromolar,3124993,=,1,0,=,,EC99,uM,,11.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,11.0
,,18808254,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCSC1=C(SCCCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4291492,,CHEMBL4291492,,0,http://www.openphacts.org/units/Micromolar,3124994,=,1,0,=,,EC99,uM,,9.5,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,9.5
,,18808255,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCSC1=C(SCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4279946,,CHEMBL4279946,,0,http://www.openphacts.org/units/Micromolar,3124999,=,1,0,=,,EC99,uM,,29.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,29.0
,,18808256,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCSC1=C(SCCCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4290592,,CHEMBL4290592,,0,http://www.openphacts.org/units/Micromolar,3125000,=,1,0,=,,EC99,uM,,21.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,21.0
,,18808258,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4292227,,CHEMBL4292227,,0,http://www.openphacts.org/units/Micromolar,3125016,=,1,0,=,,EC99,uM,,44.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,44.0
,,18808259,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4292633,,CHEMBL4292633,,0,http://www.openphacts.org/units/Micromolar,3125017,=,1,0,=,,EC99,uM,,30.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,30.0
,,18808260,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5ccc(C)cc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4288393,,CHEMBL4288393,,0,http://www.openphacts.org/units/Micromolar,3125019,=,1,0,=,,EC99,uM,,10.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,10.0
,,18808261,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5ccccc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4278054,,CHEMBL4278054,,0,http://www.openphacts.org/units/Micromolar,3125020,=,1,0,=,,EC99,uM,,11.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,11.0
,,18808266,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4290319,,CHEMBL4290319,,0,http://www.openphacts.org/units/Micromolar,3125025,=,1,0,=,,EC99,uM,,9.4,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,9.4
,,18808267,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4289587,,CHEMBL4289587,,0,http://www.openphacts.org/units/Micromolar,3125026,=,1,0,=,,EC99,uM,,4.7,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,4.7
,,18808268,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,O=C(N/C(=C\c1ccccc1)C(=O)N1CCC(O)(c2ccc(Br)cc2)CC1)c1ccccc1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4278592,,CHEMBL4278592,,0,http://www.openphacts.org/units/Micromolar,3125031,=,1,0,=,,EC99,uM,,15.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC99,uM,UO_0000064,,15.0
,,18808269,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCSC1=C(SCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4286491,,CHEMBL4286491,,0,http://www.openphacts.org/units/Micromolar,3124985,=,1,0,=,,EC90,uM,,4.1,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,4.1
,,18808270,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCSC1=C(SCCCCCC)C(=O)N([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4281204,,CHEMBL4281204,,0,http://www.openphacts.org/units/Micromolar,3124986,=,1,0,=,,EC90,uM,,5.8,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,5.8
,,18808271,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCSC1=C(SCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4281188,,CHEMBL4281188,,0,http://www.openphacts.org/units/Micromolar,3124993,=,1,0,=,,EC90,uM,,5.9,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,5.9
,,18808272,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCSC1=C(SCCCCCC)C(=O)N(Cc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4291492,,CHEMBL4291492,,0,http://www.openphacts.org/units/Micromolar,3124994,=,1,0,=,,EC90,uM,,6.4,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,6.4
,,18808273,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCSC1=C(SCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4279946,,CHEMBL4279946,,0,http://www.openphacts.org/units/Micromolar,3124999,=,1,0,=,,EC90,uM,,8.6,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,8.6
,,18808274,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCSC1=C(SCCCCCC)C(=O)N(CCOCCOCCOCCOCc2cn(C3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)C1=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4290592,,CHEMBL4290592,,0,http://www.openphacts.org/units/Micromolar,3125000,=,1,0,=,,EC90,uM,,7.6,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,7.6
,,18808276,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4292227,,CHEMBL4292227,,0,http://www.openphacts.org/units/Micromolar,3125016,=,1,0,=,,EC90,uM,,25.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,25.0
,,18808277,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCOCc1cn(CCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H]5NC(=O)[C@H](NC(O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)nn1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4292633,,CHEMBL4292633,,0,http://www.openphacts.org/units/Micromolar,3125017,=,1,0,=,,EC90,uM,,23.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,23.0
,,18808278,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5ccc(C)cc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4288393,,CHEMBL4288393,,0,http://www.openphacts.org/units/Micromolar,3125019,=,1,0,=,,EC90,uM,,4.9,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,4.9
,,18808279,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CC(=O)N[C@H]1[C@H](O[C@@H]2c3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C[C@H]3NC(=O)[C@H](NS(=O)(=O)c5ccccc5)c5ccc(O)c(c5)Oc5cc(O)cc(c5)[C@H](NC3=O)C(=O)N[C@H]4C(O)N[C@H]3C(=O)N[C@H]2C(=O)N[C@@H](C(=O)O)c2cc(O)cc(O)c2-c2cc3ccc2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4278054,,CHEMBL4278054,,0,http://www.openphacts.org/units/Micromolar,3125020,=,1,0,=,,EC90,uM,,6.8,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,6.8
,,18808284,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4290319,,CHEMBL4290319,,0,http://www.openphacts.org/units/Micromolar,3125025,=,1,0,=,,EC90,uM,,5.7,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,5.7
,,18808285,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCCCCCS(=O)(=O)N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]3NC(=O)[C@H](NC(O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4289587,,CHEMBL4289587,,0,http://www.openphacts.org/units/Micromolar,3125026,=,1,0,=,,EC90,uM,,2.8,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,2.8
,,18808286,[],CHEMBL4275445,Antiviral activity against Human coronavirus 229E infected in human A549 cells assessed as reduction in virus RNA level after 3 days by qRT-PCR method,F,,,BAO_0000179,BAO_0000218,organism-based format,O=C(N/C(=C\c1ccccc1)C(=O)N1CCC(O)(c2ccc(Br)cc2)CC1)c1ccccc1,,,CHEMBL4270630,Eur J Med Chem,2018,,CHEMBL4278592,,CHEMBL4278592,,0,http://www.openphacts.org/units/Micromolar,3125031,=,1,0,=,,EC90,uM,,11.0,CHEMBL613837,Human coronavirus 229E,Human coronavirus 229E,11137,,,EC90,uM,UO_0000064,,11.0
